schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-212916",1,757351676,8572,529423.0,918034.0,56830,"MOVE","MOVE_MODULE",9,0.0,0.0,false,0,0,,false,0,0,56830,56830,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,6.763,70.632
"URF_POLICE_OBS_V2","20260912-212916",2,757351676,8572,536176.0,912140.0,56830,"MOVE","MOVE_MODULE",9,8963.383568720017,8963.383568720017,false,0,0,,false,0,0,56830,56830,2,0,0,0,1,1,1,false,"MOVE_PENDING",0,0,2,2,0,0,0,2,0,2,0,0,36.568,43.341
"URF_POLICE_OBS_V2","20260912-212916",3,757351676,8572,535933.0,911556.0,56830,"MOVE","MOVE_MODULE",9,632.5385363754527,9595.92210509547,false,0,0,,false,0,0,56830,56830,3,0,0,0,1,2,2,false,"MOVE_PENDING",0,0,3,3,0,0,0,3,0,3,0,0,9.888,17.002
"URF_POLICE_OBS_V2","20260912-212916",4,757351676,8572,518601.0,881126.0,56830,"MOVE","MOVE_MODULE",9,35019.75334007937,44615.67544517484,false,0,0,,false,0,0,56830,56830,4,0,0,0,1,3,3,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,34.304,44.664
"URF_POLICE_OBS_V2","20260912-212916",5,757351676,5784,512350.0,859982.0,56830,"MOVE","MOVE_MODULE",7,22048.667465404797,66664.34291057964,false,0,0,,false,0,0,56830,56830,5,0,0,0,1,0,3,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,40.125,19.136
"URF_POLICE_OBS_V2","20260912-212916",6,757351676,17779,546633.0,843974.0,56830,"MOVE","MOVE_MODULE",4,37836.22804931802,104500.57095989765,false,0,0,,false,0,0,56830,56830,6,0,0,0,1,0,3,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,9.828,4.178
"URF_POLICE_OBS_V2","20260912-212916",7,757351676,3916,577494.0,827133.0,56830,"CLEAR","CLEAR_MODULE",0,35157.0846629808,139657.65562287846,false,0,0,2140742020,true,0,0,56830,56830,6,1,0,0,1,0,3,false,"CLEARING",0,0,7,6,1,0,0,6,0,6,0,0,33.232,4.178
"URF_POLICE_OBS_V2","20260912-212916",8,757351676,3916,577494.0,827133.0,56830,"MOVE","MOVE_MODULE",3,0.0,139657.65562287846,false,0,0,,false,0,0,56830,56830,7,1,0,0,1,1,3,false,"MOVE_PENDING",0,0,8,7,1,0,0,7,0,7,0,0,36.648,16.692
"URF_POLICE_OBS_V2","20260912-212916",9,757351676,56830,576443.0,815189.0,43167,"MOVE","MOVE_MODULE",52,11990.15166709746,151647.80728997593,false,0,0,,false,0,0,43167,43167,8,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,9,8,1,0,0,8,0,8,0,0,12.433,710.006
"URF_POLICE_OBS_V2","20260912-212916",10,757351676,17779,567463.0,837836.0,43167,"MOVE","MOVE_MODULE",48,24362.409753552707,176010.21704352862,false,0,0,,false,0,0,43167,43167,9,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,10,9,1,0,0,9,0,9,0,0,9.628,319.046
"URF_POLICE_OBS_V2","20260912-212916",11,757351676,17770,532172.0,851084.0,43167,"MOVE","MOVE_MODULE",46,37695.67859848129,213705.8956420099,false,0,0,,false,0,0,43167,43167,10,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,11,10,1,0,0,10,0,10,0,0,8.706,879.473
"URF_POLICE_OBS_V2","20260912-212916",12,757351676,15628,497703.0,866752.0,43167,"MOVE","MOVE_MODULE",44,37862.88664378352,251568.78228579342,false,0,0,,false,0,0,43167,43167,11,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,12,11,1,0,0,11,0,11,0,0,11.1,883.971
"URF_POLICE_OBS_V2","20260912-212916",13,757351676,15520,464456.0,884930.0,43167,"MOVE","MOVE_MODULE",40,37891.98718726692,289460.7694730603,false,0,0,,false,0,0,43167,43167,12,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,13,12,1,0,0,12,0,12,0,0,9.768,199.943
"URF_POLICE_OBS_V2","20260912-212916",14,757351676,15556,431016.0,902696.0,43167,"MOVE","MOVE_MODULE",36,37866.40141339021,327327.17088645056,false,0,0,,false,0,0,43167,43167,13,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,14,13,1,0,0,13,0,13,0,0,10.369,104.185
"URF_POLICE_OBS_V2","20260912-212916",15,757351676,15574,395852.0,916761.0,43167,"MOVE","MOVE_MODULE",35,37872.56422530695,365199.73511175753,false,0,0,,false,0,0,43167,43167,14,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,15,14,1,0,0,14,0,14,0,0,11.542,113.763
