schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-212916",1,2044807477,8572,529423.0,918034.0,56830,"MOVE","MOVE_MODULE",9,0.0,0.0,false,0,0,,false,0,0,56830,56830,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,15.108,18.554
"URF_POLICE_OBS_V2","20260912-212916",2,2044807477,8572,521218.0,918721.0,56830,"MOVE","MOVE_MODULE",9,8233.710828053168,8233.710828053168,false,0,0,,false,0,0,56830,56830,2,0,0,0,1,1,1,false,"MOVE_PENDING",0,0,2,2,0,0,0,2,0,2,0,0,11.111,71.243
"URF_POLICE_OBS_V2","20260912-212916",3,2044807477,8572,521646.0,918332.0,56830,"MOVE","MOVE_MODULE",9,578.3640721898275,8812.074900242997,false,0,0,,false,0,0,56830,56830,3,0,0,0,1,2,2,false,"MOVE_PENDING",0,0,3,3,0,0,0,3,0,3,0,0,24.075,10.56
"URF_POLICE_OBS_V2","20260912-212916",4,2044807477,8572,511100.0,880940.0,56830,"MOVE","MOVE_MODULE",9,38850.737187343046,47662.81208758604,false,0,0,,false,0,0,56830,56830,4,0,0,0,1,3,3,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,27.181,32.231
"URF_POLICE_OBS_V2","20260912-212916",5,2044807477,17770,520655.0,853644.0,56830,"MOVE","MOVE_MODULE",6,28920.0560338323,76582.86812141835,false,0,0,,false,0,0,56830,56830,5,0,0,0,1,0,3,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,11.572,29.986
"URF_POLICE_OBS_V2","20260912-212916",6,2044807477,17779,555902.0,840426.0,56830,"MOVE","MOVE_MODULE",4,37643.94417432902,114226.81229574737,false,0,0,,false,0,0,56830,56830,6,0,0,0,1,0,3,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,29.596,8.385
"URF_POLICE_OBS_V2","20260912-212916",7,2044807477,8392,572516.0,820412.0,56830,"CLEAR","CLEAR_MODULE",0,26011.25125786916,140238.06355361652,false,0,0,2140742020,true,0,0,56830,56830,6,1,0,0,1,0,3,false,"CLEARING",0,0,7,6,1,0,0,6,0,6,0,0,50.104,8.385
"URF_POLICE_OBS_V2","20260912-212916",8,2044807477,8392,572516.0,820412.0,56830,"MOVE","MOVE_MODULE",2,0.0,140238.06355361652,false,0,0,,false,0,0,56830,56830,7,1,0,0,1,1,3,false,"MOVE_PENDING",0,0,8,7,1,0,0,7,0,7,0,0,9.838,3.146
"URF_POLICE_OBS_V2","20260912-212916",9,2044807477,56830,576064.0,814267.0,43167,"MOVE","MOVE_MODULE",52,7095.726108017417,147333.78966163393,false,0,0,,false,0,0,43167,43167,8,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,9,8,1,0,0,8,0,8,0,0,21.26,395.559
"URF_POLICE_OBS_V2","20260912-212916",10,2044807477,17779,568835.0,835092.0,43167,"MOVE","MOVE_MODULE",48,22044.025630542168,169377.8152921761,false,0,0,,false,0,0,43167,43167,9,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,10,9,1,0,0,9,0,9,0,0,14.427,429.402
"URF_POLICE_OBS_V2","20260912-212916",11,2044807477,17770,534277.0,848921.0,43167,"MOVE","MOVE_MODULE",46,37222.25953646554,206600.07482864163,false,0,0,,false,0,0,43167,43167,10,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,11,10,1,0,0,10,0,10,0,0,29.906,274.193
"URF_POLICE_OBS_V2","20260912-212916",12,2044807477,5784,500274.0,865638.0,43167,"MOVE","MOVE_MODULE",45,37890.13193431767,244490.2067629593,false,0,0,,false,0,0,43167,43167,11,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,12,11,1,0,0,11,0,11,0,0,18.084,335.036
"URF_POLICE_OBS_V2","20260912-212916",13,2044807477,15520,466876.0,883592.0,43167,"MOVE","MOVE_MODULE",40,37917.970937274586,282408.1777002339,false,0,0,,false,0,0,43167,43167,12,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,13,12,1,0,0,12,0,12,0,0,26.67,506.516
"URF_POLICE_OBS_V2","20260912-212916",14,2044807477,3886,433613.0,901608.0,43167,"MOVE","MOVE_MODULE",37,37828.605908756406,320236.78360899026,false,0,0,,false,0,0,43167,43167,13,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,14,13,1,0,0,13,0,13,0,0,17.372,362.117
"URF_POLICE_OBS_V2","20260912-212916",15,2044807477,15574,398527.0,915832.0,43167,"MOVE","MOVE_MODULE",35,37859.60343162617,358096.3870406164,false,0,0,,false,0,0,43167,43167,14,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,15,14,1,0,0,14,0,14,0,0,27.472,98.424
"URF_POLICE_OBS_V2","20260912-212916",16,2044807477,15493,362280.0,926881.0,43167,"MOVE","MOVE_MODULE",32,37893.606452804146,395989.99349342054,false,0,0,,false,0,0,43167,43167,15,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,16,15,1,0,0,15,0,15,0,0,26.188,104.425
"URF_POLICE_OBS_V2","20260912-212916",17,2044807477,15502,326116.0,937607.0,43167,"MOVE","MOVE_MODULE",30,37721.107778006735,433711.1012714273,false,0,0,,false,0,0,43167,43167,16,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,17,16,1,0,0,16,0,16,0,0,26.149,63.919
"URF_POLICE_OBS_V2","20260912-212916",18,2044807477,15943,289066.0,944673.0,43167,"MOVE","MOVE_MODULE",27,37717.77904384085,471428.8803152681,false,0,0,,false,0,0,43167,43167,17,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,18,17,1,0,0,17,0,17,0,0,9.057,180.357
"URF_POLICE_OBS_V2","20260912-212916",19,2044807477,2992,251707.0,948998.0,43167,"CLEAR","CLEAR_MODULE",0,37608.5164025384,509037.3967178065,false,0,0,2140742297,true,0,0,43167,43167,17,2,0,0,2,0,3,false,"CLEARING",0,0,19,17,2,0,0,17,0,17,0,0,167.774,180.357
"URF_POLICE_OBS_V2","20260912-212916",20,2044807477,2992,251707.0,948998.0,43167,"CLEAR","CLEAR_MODULE",0,0.0,509037.3967178065,false,0,0,2140742298,true,0,0,43167,43167,17,3,0,0,2,1,3,false,"CLEARING",0,0,20,17,3,0,0,17,0,17,0,0,35.276,180.357
"URF_POLICE_OBS_V2","20260912-212916",21,2044807477,2992,251707.0,948998.0,43167,"MOVE","MOVE_MODULE",22,0.0,509037.3967178065,false,0,0,,false,0,0,43167,43167,18,3,0,0,2,2,3,false,"MOVE_PENDING",0,0,21,18,3,0,0,18,0,18,0,0,28.434,67.406
"URF_POLICE_OBS_V2","20260912-212916",22,2044807477,15916,210252.0,957515.0,43167,"MOVE","MOVE_MODULE",15,42320.87326603741,551358.2699838439,false,0,0,,false,0,0,43167,43167,19,3,0,0,2,0,3,false,"MOVE_PENDING",0,0,22,19,3,0,0,19,0,19,0,0,45.014,61.164
"URF_POLICE_OBS_V2","20260912-212916",23,2044807477,15835,168497.0,966058.0,43167,"MOVE","MOVE_MODULE",7,42619.982097602995,593978.2520814469,false,0,0,,false,0,0,43167,43167,20,3,0,0,2,0,3,false,"MOVE_PENDING",0,0,23,20,3,0,0,20,0,20,0,0,8.385,24.376
"URF_POLICE_OBS_V2","20260912-212916",24,2044807477,7762,139827.0,959208.0,43167,"MOVE","MOVE_MODULE",4,29476.963887076294,623455.2159685232,false,0,0,,false,0,0,43167,43167,21,3,0,0,2,0,3,false,"MOVE_PENDING",0,0,24,21,3,0,0,21,0,21,0,0,8.826,7.895
"URF_POLICE_OBS_V2","20260912-212916",25,2044807477,1168,146197.0,946103.0,43167,"MOVE","MOVE_MODULE",1,14571.133277820225,638026.3492463434,false,0,0,,false,0,0,43167,43167,22,3,0,0,2,0,3,false,"MOVE_PENDING",0,0,25,22,3,0,0,22,0,22,0,0,15.93,9.607
"URF_POLICE_OBS_V2","20260912-212916",26,2044807477,43167,146440.0,945544.0,25405,"MOVE","MOVE_MODULE",44,609.5326078234043,638635.8818541667,false,0,0,,false,0,0,25405,25405,23,3,0,0,3,0,3,false,"MOVE_PENDING",0,0,26,23,3,0,0,23,0,23,0,0,5.59,703.214
"URF_POLICE_OBS_V2","20260912-212916",27,2044807477,7744,127463.0,942830.0,25405,"MOVE","MOVE_MODULE",39,19170.089332081894,657805.9711862486,false,0,0,,false,0,0,25405,25405,24,3,0,0,3,0,3,false,"MOVE_PENDING",0,0,27,24,3,0,0,24,0,24,0,0,26.961,385.21
"URF_POLICE_OBS_V2","20260912-212916",28,2044807477,15718,101037.0,920994.0,25405,"MOVE","MOVE_MODULE",35,34280.378819377125,692086.3500056257,false,0,0,,false,0,0,25405,25405,25,3,0,0,3,0,3,false,"MOVE_PENDING",0,0,28,25,3,0,0,25,0,25,0,0,26.499,858.344
"URF_POLICE_OBS_V2","20260912-212916",29,2044807477,15718,81968.0,886984.0,25405,"MOVE","MOVE_MODULE",35,38991.11258992233,731077.4625955481,false,0,0,,false,0,0,25405,25405,26,3,0,0,3,1,3,false,"MOVE_PENDING",0,0,29,26,3,0,0,26,0,26,0,0,38.272,326.139
"URF_POLICE_OBS_V2","20260912-212916",30,2044807477,11560,68829.0,857710.0,25405,"MOVE","MOVE_MODULE",32,32087.386883322237,763164.8494788704,false,0,0,,false,0,0,25405,25405,27,3,0,0,3,0,3,false,"MOVE_PENDING",0,0,30,27,3,0,0,27,0,27,0,0,32.391,448.788
"URF_POLICE_OBS_V2","20260912-212916",31,2044807477,11560,93816.0,828501.0,25405,"MOVE","MOVE_MODULE",32,38438.46836178569,801603.317840656,false,0,0,,false,0,0,25405,25405,28,3,0,0,3,1,3,false,"MOVE_PENDING",0,0,31,28,3,0,0,28,0,28,0,0,11.291,1207.126
"URF_POLICE_OBS_V2","20260912-212916",32,2044807477,11560,118101.0,801939.0,25405,"MOVE","MOVE_MODULE",32,35990.2913158535,837593.6091565095,false,0,0,,false,0,0,25405,25405,29,3,0,0,3,2,3,false,"MOVE_PENDING",0,0,32,29,3,0,0,29,0,29,0,0,5.31,793.313
"URF_POLICE_OBS_V2","20260912-212916",33,2044807477,11560,143562.0,775530.0,25405,"MOVE","MOVE_MODULE",32,36683.75392459174,874277.3630811012,false,0,0,,false,0,0,25405,25405,30,3,0,0,3,3,3,false,"MOVE_PENDING",0,0,33,30,3,0,0,30,0,30,0,0,32.951,344.594
"URF_POLICE_OBS_V2","20260912-212916",34,2044807477,11479,166613.0,747615.0,25405,"MOVE","MOVE_MODULE",30,36202.15222883855,910479.5153099397,false,0,0,,false,0,0,25405,25405,31,3,0,0,3,0,3,false,"MOVE_PENDING",0,0,34,31,3,0,0,31,0,31,0,0,5.27,713.113
