schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-212916",1,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,89.197,368.509
"URF_POLICE_OBS_V2","20260912-212916",2,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,2,0,0,0,1,1,1,false,"MOVE_PENDING",1,0,2,2,0,0,0,2,0,2,0,0,9.167,231.523
"URF_POLICE_OBS_V2","20260912-212916",3,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,3,0,0,0,1,2,2,true,"POSSIBLE_STUCK",2,0,3,3,0,0,0,3,0,3,0,0,20.699,276.436
"URF_POLICE_OBS_V2","20260912-212916",4,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,4,0,0,0,1,3,3,true,"POSSIBLE_STUCK",3,0,4,4,0,0,0,4,0,4,0,0,8.055,73.307
"URF_POLICE_OBS_V2","20260912-212916",5,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,5,0,0,0,1,4,4,true,"CONFIRMED_STUCK",4,1,5,5,0,0,0,5,0,5,0,0,26.79,85.841
"URF_POLICE_OBS_V2","20260912-212916",6,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,6,0,0,0,1,5,5,true,"CONFIRMED_STUCK",5,1,6,6,0,0,0,6,0,6,0,0,24.476,405.057
"URF_POLICE_OBS_V2","20260912-212916",7,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,7,0,0,0,1,6,6,true,"CONFIRMED_STUCK",6,1,7,7,0,0,0,7,0,7,0,0,27.261,91.711
"URF_POLICE_OBS_V2","20260912-212916",8,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,8,0,0,0,1,7,7,true,"CONFIRMED_STUCK",7,1,8,8,0,0,0,8,0,8,0,0,8.917,92.162
"URF_POLICE_OBS_V2","20260912-212916",9,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,9,0,0,0,1,8,8,true,"CONFIRMED_STUCK",8,1,9,9,0,0,0,9,0,9,0,0,10.259,242.864
"URF_POLICE_OBS_V2","20260912-212916",10,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,10,0,0,0,1,9,9,true,"CONFIRMED_STUCK",9,1,10,10,0,0,0,10,0,10,0,0,19.677,54.602
"URF_POLICE_OBS_V2","20260912-212916",11,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,11,0,0,0,1,10,10,true,"CONFIRMED_STUCK",10,1,11,11,0,0,0,11,0,11,0,0,21.56,46.356
"URF_POLICE_OBS_V2","20260912-212916",12,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,12,0,0,0,1,11,11,true,"CONFIRMED_STUCK",11,1,12,12,0,0,0,12,0,12,0,0,28.934,59.12
"URF_POLICE_OBS_V2","20260912-212916",13,627189977,53369,141306.0,698005.0,43167,"MOVE","MOVE_MODULE",24,0.0,0.0,false,0,0,,false,0,0,43167,43167,13,0,0,0,1,12,12,true,"CONFIRMED_STUCK",12,1,13,13,0,0,0,13,0,13,0,0,9.708,46.798
